event_id,activity_id,activity_title,category,priority,frequency,start,end,duration_minutes,location,mode,assigned_provider,assigned_equipment,backup_for,details,metrics
activity_122_20260501T120000,activity_122,Post-Meal Walk - Glucose Control,Fitness routine / exercise,83,4 per week,2026-05-01T12:00:00,2026-05-01T12:20:00,20,park,in_person,,,,"Take a brisk walk after a main meal to support glucose control, blood pressure management, and daily activity consistency.","steps, walk_minutes, post_meal_energy"
activity_126_20260501T180000,activity_126,Evening Breathing Reset - Blood Pressure Support,Therapy,84,3 per week,2026-05-01T18:00:00,2026-05-01T18:15:00,15,home,in_person,,,,"Complete guided slow breathing in the evening to lower stress load, support sleep onset, and reinforce blood pressure control habits.","session_minutes, stress_score_post, sleep_latency"
activity_121_20260502T060000,activity_121,Morning Blood Pressure + Medication Routine,Medication consumption,98,1 per day,2026-05-02T06:00:00,2026-05-02T06:15:00,15,home,in_person,,equipment_10,,"Check blood pressure before the morning dose, take the prescribed medication, and log both readings for clinician review.","blood_pressure_reading, dose_taken, symptom_flag"
activity_016_20260502T063000,activity_016,Guided Yoga - Joint Care,Fitness routine / exercise,76,2 per week,2026-05-02T06:30:00,2026-05-02T07:15:00,45,home,in_person,,equipment_04,,Use slow transitions and extended exhales to support recovery and mobility.,"session_minutes, stress_score_post, sleep_readiness"
activity_122_20260502T120000,activity_122,Post-Meal Walk - Glucose Control,Fitness routine / exercise,83,4 per week,2026-05-02T12:00:00,2026-05-02T12:20:00,20,park,in_person,,,,"Take a brisk walk after a main meal to support glucose control, blood pressure management, and daily activity consistency.","steps, walk_minutes, post_meal_energy"
activity_125_20260502T183000,activity_125,Low-Sodium Dinner Prep - DASH Support,Food consumption,82,3 per week,2026-05-02T18:30:00,2026-05-02T19:00:00,30,home,in_person,,,,"Prepare a high-fiber, lower-sodium dinner built around vegetables, lean protein, and portion-controlled carbohydrates.","sodium_estimate_mg, vegetable_servings, meal_finish_time"
activity_121_20260503T060000,activity_121,Morning Blood Pressure + Medication Routine,Medication consumption,98,1 per day,2026-05-03T06:00:00,2026-05-03T06:15:00,15,home,in_person,,equipment_10,,"Check blood pressure before the morning dose, take the prescribed medication, and log both readings for clinician review.","blood_pressure_reading, dose_taken, symptom_flag"
activity_126_20260503T180000,activity_126,Evening Breathing Reset - Blood Pressure Support,Therapy,84,3 per week,2026-05-03T18:00:00,2026-05-03T18:15:00,15,home,in_person,,,,"Complete guided slow breathing in the evening to lower stress load, support sleep onset, and reinforce blood pressure control habits.","session_minutes, stress_score_post, sleep_latency"
activity_125_20260503T183000,activity_125,Low-Sodium Dinner Prep - DASH Support,Food consumption,82,3 per week,2026-05-03T18:30:00,2026-05-03T19:00:00,30,home,in_person,,,,"Prepare a high-fiber, lower-sodium dinner built around vegetables, lean protein, and portion-controlled carbohydrates.","sodium_estimate_mg, vegetable_servings, meal_finish_time"
activity_121_20260504T060000,activity_121,Morning Blood Pressure + Medication Routine,Medication consumption,98,1 per day,2026-05-04T06:00:00,2026-05-04T06:15:00,15,home,in_person,,equipment_10,,"Check blood pressure before the morning dose, take the prescribed medication, and log both readings for clinician review.","blood_pressure_reading, dose_taken, symptom_flag"
activity_104_20260504T080000,activity_104,Lab Testing Appointment - Check-In,Consultation,94,1 per month,2026-05-04T08:00:00,2026-05-04T08:30:00,30,lab,in_person,City Lab Team,equipment_09,,Complete planned bloodwork or diagnostic testing and confirm follow-up routing.,"sample_quality, follow_up_booked"
activity_122_20260504T120000,activity_122,Post-Meal Walk - Glucose Control,Fitness routine / exercise,83,4 per week,2026-05-04T12:00:00,2026-05-04T12:20:00,20,park,in_person,,,,"Take a brisk walk after a main meal to support glucose control, blood pressure management, and daily activity consistency.","steps, walk_minutes, post_meal_energy"
activity_126_20260504T180000,activity_126,Evening Breathing Reset - Blood Pressure Support,Therapy,84,3 per week,2026-05-04T18:00:00,2026-05-04T18:15:00,15,home,in_person,,,,"Complete guided slow breathing in the evening to lower stress load, support sleep onset, and reinforce blood pressure control habits.","session_minutes, stress_score_post, sleep_latency"
activity_105_20260505T090000,activity_105,Primary Care Review - Check-In,Consultation,94,1 per month,2026-05-05T09:00:00,2026-05-05T09:45:00,45,remote,remote,Dr Miriam Tan,,,"Review symptoms, medication adherence, and recent health trends with the physician.","blood_pressure_reading, questions_answered"
activity_123_20260505T100000,activity_123,Dietitian Consultation - Hypertension Meal Plan,Consultation,92,2 per month,2026-05-05T10:00:00,2026-05-05T10:45:00,45,remote,remote,Chloe Ng,,,"Review sodium intake, meal timing, grocery habits, and adherence to a cardiometabolic-friendly meal plan.","sodium_target_met, meal_adherence_score, action_items_created"
activity_075_20260505T180000,activity_075,Medication Check - Evening Routine,Medication consumption,91,1 per month,2026-05-05T18:00:00,2026-05-05T18:20:00,20,remote,remote,Felicia Ong,,,Review remaining medication supply and place a refill request before the final week of stock.,"refill_requested, med_list_updated"
activity_124_20260505T183000,activity_124,Health Coaching Review - Blood Pressure Check-In,Consultation,88,2 per month,2026-05-05T18:30:00,2026-05-05T19:00:00,30,remote,remote,Felicia Ong,,,"Review home blood pressure trends, symptom notes, walking adherence, and barriers to maintaining the care plan.","blood_pressure_reading, habit_adherence_score, action_items_created"
activity_123_20260507T100000,activity_123,Dietitian Consultation - Hypertension Meal Plan,Consultation,92,2 per month,2026-05-07T10:00:00,2026-05-07T10:45:00,45,remote,remote,Chloe Ng,,,"Review sodium intake, meal timing, grocery habits, and adherence to a cardiometabolic-friendly meal plan.","sodium_target_met, meal_adherence_score, action_items_created"
activity_124_20260508T180000,activity_124,Health Coaching Review - Blood Pressure Check-In,Consultation,88,2 per month,2026-05-08T18:00:00,2026-05-08T18:30:00,30,remote,remote,Felicia Ong,,,"Review home blood pressure trends, symptom notes, walking adherence, and barriers to maintaining the care plan.","blood_pressure_reading, habit_adherence_score, action_items_created"
activity_121_20260512T060000,activity_121,Morning Blood Pressure + Medication Routine,Medication consumption,98,1 per day,2026-05-12T06:00:00,2026-05-12T06:15:00,15,home,in_person,,equipment_10,,"Check blood pressure before the morning dose, take the prescribed medication, and log both readings for clinician review.","blood_pressure_reading, dose_taken, symptom_flag"
activity_122_20260512T120000,activity_122,Post-Meal Walk - Glucose Control,Fitness routine / exercise,83,4 per week,2026-05-12T12:00:00,2026-05-12T12:20:00,20,park,in_person,,,,"Take a brisk walk after a main meal to support glucose control, blood pressure management, and daily activity consistency.","steps, walk_minutes, post_meal_energy"
activity_125_20260512T183000,activity_125,Low-Sodium Dinner Prep - DASH Support,Food consumption,82,3 per week,2026-05-12T18:30:00,2026-05-12T19:00:00,30,home,in_person,,,,"Prepare a high-fiber, lower-sodium dinner built around vegetables, lean protein, and portion-controlled carbohydrates.","sodium_estimate_mg, vegetable_servings, meal_finish_time"
activity_121_20260513T060000,activity_121,Morning Blood Pressure + Medication Routine,Medication consumption,98,1 per day,2026-05-13T06:00:00,2026-05-13T06:15:00,15,home,in_person,,equipment_10,,"Check blood pressure before the morning dose, take the prescribed medication, and log both readings for clinician review.","blood_pressure_reading, dose_taken, symptom_flag"
activity_016_20260513T063000,activity_016,Guided Yoga - Joint Care,Fitness routine / exercise,76,2 per week,2026-05-13T06:30:00,2026-05-13T07:15:00,45,home,in_person,,equipment_04,,Use slow transitions and extended exhales to support recovery and mobility.,"session_minutes, stress_score_post, sleep_readiness"
activity_122_20260513T120000,activity_122,Post-Meal Walk - Glucose Control,Fitness routine / exercise,83,4 per week,2026-05-13T12:00:00,2026-05-13T12:20:00,20,park,in_person,,,,"Take a brisk walk after a main meal to support glucose control, blood pressure management, and daily activity consistency.","steps, walk_minutes, post_meal_energy"
activity_126_20260513T180000,activity_126,Evening Breathing Reset - Blood Pressure Support,Therapy,84,3 per week,2026-05-13T18:00:00,2026-05-13T18:15:00,15,home,in_person,,,,"Complete guided slow breathing in the evening to lower stress load, support sleep onset, and reinforce blood pressure control habits.","session_minutes, stress_score_post, sleep_latency"
activity_121_20260514T060000,activity_121,Morning Blood Pressure + Medication Routine,Medication consumption,98,1 per day,2026-05-14T06:00:00,2026-05-14T06:15:00,15,home,in_person,,equipment_10,,"Check blood pressure before the morning dose, take the prescribed medication, and log both readings for clinician review.","blood_pressure_reading, dose_taken, symptom_flag"
activity_125_20260514T183000,activity_125,Low-Sodium Dinner Prep - DASH Support,Food consumption,82,3 per week,2026-05-14T18:30:00,2026-05-14T19:00:00,30,home,in_person,,,,"Prepare a high-fiber, lower-sodium dinner built around vegetables, lean protein, and portion-controlled carbohydrates.","sodium_estimate_mg, vegetable_servings, meal_finish_time"
activity_121_20260515T060000,activity_121,Morning Blood Pressure + Medication Routine,Medication consumption,98,1 per day,2026-05-15T06:00:00,2026-05-15T06:15:00,15,home,in_person,,equipment_10,,"Check blood pressure before the morning dose, take the prescribed medication, and log both readings for clinician review.","blood_pressure_reading, dose_taken, symptom_flag"
activity_122_20260515T120000,activity_122,Post-Meal Walk - Glucose Control,Fitness routine / exercise,83,4 per week,2026-05-15T12:00:00,2026-05-15T12:20:00,20,park,in_person,,,,"Take a brisk walk after a main meal to support glucose control, blood pressure management, and daily activity consistency.","steps, walk_minutes, post_meal_energy"
activity_126_20260515T180000,activity_126,Evening Breathing Reset - Blood Pressure Support,Therapy,84,3 per week,2026-05-15T18:00:00,2026-05-15T18:15:00,15,home,in_person,,,,"Complete guided slow breathing in the evening to lower stress load, support sleep onset, and reinforce blood pressure control habits.","session_minutes, stress_score_post, sleep_latency"
activity_121_20260516T060000,activity_121,Morning Blood Pressure + Medication Routine,Medication consumption,98,1 per day,2026-05-16T06:00:00,2026-05-16T06:15:00,15,home,in_person,,equipment_10,,"Check blood pressure before the morning dose, take the prescribed medication, and log both readings for clinician review.","blood_pressure_reading, dose_taken, symptom_flag"
activity_016_20260516T063000,activity_016,Guided Yoga - Joint Care,Fitness routine / exercise,76,2 per week,2026-05-16T06:30:00,2026-05-16T07:15:00,45,home,in_person,,equipment_04,,Use slow transitions and extended exhales to support recovery and mobility.,"session_minutes, stress_score_post, sleep_readiness"
activity_122_20260516T120000,activity_122,Post-Meal Walk - Glucose Control,Fitness routine / exercise,83,4 per week,2026-05-16T12:00:00,2026-05-16T12:20:00,20,park,in_person,,,,"Take a brisk walk after a main meal to support glucose control, blood pressure management, and daily activity consistency.","steps, walk_minutes, post_meal_energy"
activity_125_20260516T183000,activity_125,Low-Sodium Dinner Prep - DASH Support,Food consumption,82,3 per week,2026-05-16T18:30:00,2026-05-16T19:00:00,30,home,in_person,,,,"Prepare a high-fiber, lower-sodium dinner built around vegetables, lean protein, and portion-controlled carbohydrates.","sodium_estimate_mg, vegetable_servings, meal_finish_time"
activity_121_20260517T060000,activity_121,Morning Blood Pressure + Medication Routine,Medication consumption,98,1 per day,2026-05-17T06:00:00,2026-05-17T06:15:00,15,home,in_person,,equipment_10,,"Check blood pressure before the morning dose, take the prescribed medication, and log both readings for clinician review.","blood_pressure_reading, dose_taken, symptom_flag"
activity_016_20260517T063000,activity_016,Guided Yoga - Joint Care,Fitness routine / exercise,76,2 per week,2026-05-17T06:30:00,2026-05-17T07:15:00,45,home,in_person,,equipment_04,,Use slow transitions and extended exhales to support recovery and mobility.,"session_minutes, stress_score_post, sleep_readiness"
activity_126_20260517T180000,activity_126,Evening Breathing Reset - Blood Pressure Support,Therapy,84,3 per week,2026-05-17T18:00:00,2026-05-17T18:15:00,15,home,in_person,,,,"Complete guided slow breathing in the evening to lower stress load, support sleep onset, and reinforce blood pressure control habits.","session_minutes, stress_score_post, sleep_latency"
activity_125_20260517T183000,activity_125,Low-Sodium Dinner Prep - DASH Support,Food consumption,82,3 per week,2026-05-17T18:30:00,2026-05-17T19:00:00,30,home,in_person,,,,"Prepare a high-fiber, lower-sodium dinner built around vegetables, lean protein, and portion-controlled carbohydrates.","sodium_estimate_mg, vegetable_servings, meal_finish_time"
activity_121_20260518T060000,activity_121,Morning Blood Pressure + Medication Routine,Medication consumption,98,1 per day,2026-05-18T06:00:00,2026-05-18T06:15:00,15,home,in_person,,equipment_10,,"Check blood pressure before the morning dose, take the prescribed medication, and log both readings for clinician review.","blood_pressure_reading, dose_taken, symptom_flag"
activity_122_20260518T120000,activity_122,Post-Meal Walk - Glucose Control,Fitness routine / exercise,83,4 per week,2026-05-18T12:00:00,2026-05-18T12:20:00,20,park,in_person,,,,"Take a brisk walk after a main meal to support glucose control, blood pressure management, and daily activity consistency.","steps, walk_minutes, post_meal_energy"
activity_126_20260518T180000,activity_126,Evening Breathing Reset - Blood Pressure Support,Therapy,84,3 per week,2026-05-18T18:00:00,2026-05-18T18:15:00,15,home,in_person,,,,"Complete guided slow breathing in the evening to lower stress load, support sleep onset, and reinforce blood pressure control habits.","session_minutes, stress_score_post, sleep_latency"
activity_121_20260519T060000,activity_121,Morning Blood Pressure + Medication Routine,Medication consumption,98,1 per day,2026-05-19T06:00:00,2026-05-19T06:15:00,15,home,in_person,,equipment_10,,"Check blood pressure before the morning dose, take the prescribed medication, and log both readings for clinician review.","blood_pressure_reading, dose_taken, symptom_flag"
activity_122_20260519T120000,activity_122,Post-Meal Walk - Glucose Control,Fitness routine / exercise,83,4 per week,2026-05-19T12:00:00,2026-05-19T12:20:00,20,park,in_person,,,,"Take a brisk walk after a main meal to support glucose control, blood pressure management, and daily activity consistency.","steps, walk_minutes, post_meal_energy"
activity_125_20260519T183000,activity_125,Low-Sodium Dinner Prep - DASH Support,Food consumption,82,3 per week,2026-05-19T18:30:00,2026-05-19T19:00:00,30,home,in_person,,,,"Prepare a high-fiber, lower-sodium dinner built around vegetables, lean protein, and portion-controlled carbohydrates.","sodium_estimate_mg, vegetable_servings, meal_finish_time"
activity_121_20260520T060000,activity_121,Morning Blood Pressure + Medication Routine,Medication consumption,98,1 per day,2026-05-20T06:00:00,2026-05-20T06:15:00,15,home,in_person,,equipment_10,,"Check blood pressure before the morning dose, take the prescribed medication, and log both readings for clinician review.","blood_pressure_reading, dose_taken, symptom_flag"
activity_016_20260520T063000,activity_016,Guided Yoga - Joint Care,Fitness routine / exercise,76,2 per week,2026-05-20T06:30:00,2026-05-20T07:15:00,45,home,in_person,,equipment_04,,Use slow transitions and extended exhales to support recovery and mobility.,"session_minutes, stress_score_post, sleep_readiness"
activity_122_20260520T120000,activity_122,Post-Meal Walk - Glucose Control,Fitness routine / exercise,83,4 per week,2026-05-20T12:00:00,2026-05-20T12:20:00,20,park,in_person,,,,"Take a brisk walk after a main meal to support glucose control, blood pressure management, and daily activity consistency.","steps, walk_minutes, post_meal_energy"
activity_126_20260520T180000,activity_126,Evening Breathing Reset - Blood Pressure Support,Therapy,84,3 per week,2026-05-20T18:00:00,2026-05-20T18:15:00,15,home,in_person,,,,"Complete guided slow breathing in the evening to lower stress load, support sleep onset, and reinforce blood pressure control habits.","session_minutes, stress_score_post, sleep_latency"
activity_121_20260521T060000,activity_121,Morning Blood Pressure + Medication Routine,Medication consumption,98,1 per day,2026-05-21T06:00:00,2026-05-21T06:15:00,15,home,in_person,,equipment_10,,"Check blood pressure before the morning dose, take the prescribed medication, and log both readings for clinician review.","blood_pressure_reading, dose_taken, symptom_flag"
activity_125_20260521T183000,activity_125,Low-Sodium Dinner Prep - DASH Support,Food consumption,82,3 per week,2026-05-21T18:30:00,2026-05-21T19:00:00,30,home,in_person,,,,"Prepare a high-fiber, lower-sodium dinner built around vegetables, lean protein, and portion-controlled carbohydrates.","sodium_estimate_mg, vegetable_servings, meal_finish_time"
activity_121_20260522T060000,activity_121,Morning Blood Pressure + Medication Routine,Medication consumption,98,1 per day,2026-05-22T06:00:00,2026-05-22T06:15:00,15,home,in_person,,equipment_10,,"Check blood pressure before the morning dose, take the prescribed medication, and log both readings for clinician review.","blood_pressure_reading, dose_taken, symptom_flag"
activity_122_20260522T120000,activity_122,Post-Meal Walk - Glucose Control,Fitness routine / exercise,83,4 per week,2026-05-22T12:00:00,2026-05-22T12:20:00,20,park,in_person,,,,"Take a brisk walk after a main meal to support glucose control, blood pressure management, and daily activity consistency.","steps, walk_minutes, post_meal_energy"
activity_126_20260522T180000,activity_126,Evening Breathing Reset - Blood Pressure Support,Therapy,84,3 per week,2026-05-22T18:00:00,2026-05-22T18:15:00,15,home,in_person,,,,"Complete guided slow breathing in the evening to lower stress load, support sleep onset, and reinforce blood pressure control habits.","session_minutes, stress_score_post, sleep_latency"
activity_121_20260523T060000,activity_121,Morning Blood Pressure + Medication Routine,Medication consumption,98,1 per day,2026-05-23T06:00:00,2026-05-23T06:15:00,15,home,in_person,,equipment_10,,"Check blood pressure before the morning dose, take the prescribed medication, and log both readings for clinician review.","blood_pressure_reading, dose_taken, symptom_flag"
activity_016_20260523T063000,activity_016,Guided Yoga - Joint Care,Fitness routine / exercise,76,2 per week,2026-05-23T06:30:00,2026-05-23T07:15:00,45,home,in_person,,equipment_04,,Use slow transitions and extended exhales to support recovery and mobility.,"session_minutes, stress_score_post, sleep_readiness"
activity_122_20260523T120000,activity_122,Post-Meal Walk - Glucose Control,Fitness routine / exercise,83,4 per week,2026-05-23T12:00:00,2026-05-23T12:20:00,20,park,in_person,,,,"Take a brisk walk after a main meal to support glucose control, blood pressure management, and daily activity consistency.","steps, walk_minutes, post_meal_energy"
activity_125_20260523T183000,activity_125,Low-Sodium Dinner Prep - DASH Support,Food consumption,82,3 per week,2026-05-23T18:30:00,2026-05-23T19:00:00,30,home,in_person,,,,"Prepare a high-fiber, lower-sodium dinner built around vegetables, lean protein, and portion-controlled carbohydrates.","sodium_estimate_mg, vegetable_servings, meal_finish_time"
activity_121_20260524T060000,activity_121,Morning Blood Pressure + Medication Routine,Medication consumption,98,1 per day,2026-05-24T06:00:00,2026-05-24T06:15:00,15,home,in_person,,equipment_10,,"Check blood pressure before the morning dose, take the prescribed medication, and log both readings for clinician review.","blood_pressure_reading, dose_taken, symptom_flag"
activity_016_20260524T063000,activity_016,Guided Yoga - Joint Care,Fitness routine / exercise,76,2 per week,2026-05-24T06:30:00,2026-05-24T07:15:00,45,home,in_person,,equipment_04,,Use slow transitions and extended exhales to support recovery and mobility.,"session_minutes, stress_score_post, sleep_readiness"
activity_126_20260524T180000,activity_126,Evening Breathing Reset - Blood Pressure Support,Therapy,84,3 per week,2026-05-24T18:00:00,2026-05-24T18:15:00,15,home,in_person,,,,"Complete guided slow breathing in the evening to lower stress load, support sleep onset, and reinforce blood pressure control habits.","session_minutes, stress_score_post, sleep_latency"
activity_125_20260524T183000,activity_125,Low-Sodium Dinner Prep - DASH Support,Food consumption,82,3 per week,2026-05-24T18:30:00,2026-05-24T19:00:00,30,home,in_person,,,,"Prepare a high-fiber, lower-sodium dinner built around vegetables, lean protein, and portion-controlled carbohydrates.","sodium_estimate_mg, vegetable_servings, meal_finish_time"
activity_121_20260525T060000,activity_121,Morning Blood Pressure + Medication Routine,Medication consumption,98,1 per day,2026-05-25T06:00:00,2026-05-25T06:15:00,15,home,in_person,,equipment_10,,"Check blood pressure before the morning dose, take the prescribed medication, and log both readings for clinician review.","blood_pressure_reading, dose_taken, symptom_flag"
activity_122_20260525T120000,activity_122,Post-Meal Walk - Glucose Control,Fitness routine / exercise,83,4 per week,2026-05-25T12:00:00,2026-05-25T12:20:00,20,park,in_person,,,,"Take a brisk walk after a main meal to support glucose control, blood pressure management, and daily activity consistency.","steps, walk_minutes, post_meal_energy"
activity_126_20260525T180000,activity_126,Evening Breathing Reset - Blood Pressure Support,Therapy,84,3 per week,2026-05-25T18:00:00,2026-05-25T18:15:00,15,home,in_person,,,,"Complete guided slow breathing in the evening to lower stress load, support sleep onset, and reinforce blood pressure control habits.","session_minutes, stress_score_post, sleep_latency"
activity_121_20260526T060000,activity_121,Morning Blood Pressure + Medication Routine,Medication consumption,98,1 per day,2026-05-26T06:00:00,2026-05-26T06:15:00,15,home,in_person,,equipment_10,,"Check blood pressure before the morning dose, take the prescribed medication, and log both readings for clinician review.","blood_pressure_reading, dose_taken, symptom_flag"
activity_122_20260526T120000,activity_122,Post-Meal Walk - Glucose Control,Fitness routine / exercise,83,4 per week,2026-05-26T12:00:00,2026-05-26T12:20:00,20,park,in_person,,,,"Take a brisk walk after a main meal to support glucose control, blood pressure management, and daily activity consistency.","steps, walk_minutes, post_meal_energy"
activity_125_20260526T183000,activity_125,Low-Sodium Dinner Prep - DASH Support,Food consumption,82,3 per week,2026-05-26T18:30:00,2026-05-26T19:00:00,30,home,in_person,,,,"Prepare a high-fiber, lower-sodium dinner built around vegetables, lean protein, and portion-controlled carbohydrates.","sodium_estimate_mg, vegetable_servings, meal_finish_time"
activity_121_20260527T060000,activity_121,Morning Blood Pressure + Medication Routine,Medication consumption,98,1 per day,2026-05-27T06:00:00,2026-05-27T06:15:00,15,home,in_person,,equipment_10,,"Check blood pressure before the morning dose, take the prescribed medication, and log both readings for clinician review.","blood_pressure_reading, dose_taken, symptom_flag"
activity_016_20260527T063000,activity_016,Guided Yoga - Joint Care,Fitness routine / exercise,76,2 per week,2026-05-27T06:30:00,2026-05-27T07:15:00,45,home,in_person,,equipment_04,,Use slow transitions and extended exhales to support recovery and mobility.,"session_minutes, stress_score_post, sleep_readiness"
activity_122_20260527T120000,activity_122,Post-Meal Walk - Glucose Control,Fitness routine / exercise,83,4 per week,2026-05-27T12:00:00,2026-05-27T12:20:00,20,park,in_person,,,,"Take a brisk walk after a main meal to support glucose control, blood pressure management, and daily activity consistency.","steps, walk_minutes, post_meal_energy"
activity_126_20260527T180000,activity_126,Evening Breathing Reset - Blood Pressure Support,Therapy,84,3 per week,2026-05-27T18:00:00,2026-05-27T18:15:00,15,home,in_person,,,,"Complete guided slow breathing in the evening to lower stress load, support sleep onset, and reinforce blood pressure control habits.","session_minutes, stress_score_post, sleep_latency"
activity_121_20260528T060000,activity_121,Morning Blood Pressure + Medication Routine,Medication consumption,98,1 per day,2026-05-28T06:00:00,2026-05-28T06:15:00,15,home,in_person,,equipment_10,,"Check blood pressure before the morning dose, take the prescribed medication, and log both readings for clinician review.","blood_pressure_reading, dose_taken, symptom_flag"
activity_125_20260528T183000,activity_125,Low-Sodium Dinner Prep - DASH Support,Food consumption,82,3 per week,2026-05-28T18:30:00,2026-05-28T19:00:00,30,home,in_person,,,,"Prepare a high-fiber, lower-sodium dinner built around vegetables, lean protein, and portion-controlled carbohydrates.","sodium_estimate_mg, vegetable_servings, meal_finish_time"
activity_121_20260529T060000,activity_121,Morning Blood Pressure + Medication Routine,Medication consumption,98,1 per day,2026-05-29T06:00:00,2026-05-29T06:15:00,15,home,in_person,,equipment_10,,"Check blood pressure before the morning dose, take the prescribed medication, and log both readings for clinician review.","blood_pressure_reading, dose_taken, symptom_flag"
activity_122_20260529T120000,activity_122,Post-Meal Walk - Glucose Control,Fitness routine / exercise,83,4 per week,2026-05-29T12:00:00,2026-05-29T12:20:00,20,park,in_person,,,,"Take a brisk walk after a main meal to support glucose control, blood pressure management, and daily activity consistency.","steps, walk_minutes, post_meal_energy"
activity_126_20260529T180000,activity_126,Evening Breathing Reset - Blood Pressure Support,Therapy,84,3 per week,2026-05-29T18:00:00,2026-05-29T18:15:00,15,home,in_person,,,,"Complete guided slow breathing in the evening to lower stress load, support sleep onset, and reinforce blood pressure control habits.","session_minutes, stress_score_post, sleep_latency"
activity_105_20260602T090000,activity_105,Primary Care Review - Check-In,Consultation,94,1 per month,2026-06-02T09:00:00,2026-06-02T09:45:00,45,remote,remote,Dr Miriam Tan,,,"Review symptoms, medication adherence, and recent health trends with the physician.","blood_pressure_reading, questions_answered"
activity_123_20260602T100000,activity_123,Dietitian Consultation - Hypertension Meal Plan,Consultation,92,2 per month,2026-06-02T10:00:00,2026-06-02T10:45:00,45,remote,remote,Chloe Ng,,,"Review sodium intake, meal timing, grocery habits, and adherence to a cardiometabolic-friendly meal plan.","sodium_target_met, meal_adherence_score, action_items_created"
activity_123_20260604T100000,activity_123,Dietitian Consultation - Hypertension Meal Plan,Consultation,92,2 per month,2026-06-04T10:00:00,2026-06-04T10:45:00,45,remote,remote,Chloe Ng,,,"Review sodium intake, meal timing, grocery habits, and adherence to a cardiometabolic-friendly meal plan.","sodium_target_met, meal_adherence_score, action_items_created"
activity_121_20260605T060000,activity_121,Morning Blood Pressure + Medication Routine,Medication consumption,98,1 per day,2026-06-05T06:00:00,2026-06-05T06:15:00,15,home,in_person,,equipment_10,,"Check blood pressure before the morning dose, take the prescribed medication, and log both readings for clinician review.","blood_pressure_reading, dose_taken, symptom_flag"
activity_122_20260605T120000,activity_122,Post-Meal Walk - Glucose Control,Fitness routine / exercise,83,4 per week,2026-06-05T12:00:00,2026-06-05T12:20:00,20,park,in_person,,,,"Take a brisk walk after a main meal to support glucose control, blood pressure management, and daily activity consistency.","steps, walk_minutes, post_meal_energy"
activity_075_20260605T180000,activity_075,Medication Check - Evening Routine,Medication consumption,91,1 per month,2026-06-05T18:00:00,2026-06-05T18:20:00,20,home,in_person,Felicia Ong,,,Review remaining medication supply and place a refill request before the final week of stock.,"refill_requested, med_list_updated"
activity_124_20260605T183000,activity_124,Health Coaching Review - Blood Pressure Check-In,Consultation,88,2 per month,2026-06-05T18:30:00,2026-06-05T19:00:00,30,home,in_person,Felicia Ong,,,"Review home blood pressure trends, symptom notes, walking adherence, and barriers to maintaining the care plan.","blood_pressure_reading, habit_adherence_score, action_items_created"
activity_126_20260605T190000,activity_126,Evening Breathing Reset - Blood Pressure Support,Therapy,84,3 per week,2026-06-05T19:00:00,2026-06-05T19:15:00,15,home,in_person,,,,"Complete guided slow breathing in the evening to lower stress load, support sleep onset, and reinforce blood pressure control habits.","session_minutes, stress_score_post, sleep_latency"
activity_121_20260606T060000,activity_121,Morning Blood Pressure + Medication Routine,Medication consumption,98,1 per day,2026-06-06T06:00:00,2026-06-06T06:15:00,15,home,in_person,,equipment_10,,"Check blood pressure before the morning dose, take the prescribed medication, and log both readings for clinician review.","blood_pressure_reading, dose_taken, symptom_flag"
activity_016_20260606T063000,activity_016,Guided Yoga - Joint Care,Fitness routine / exercise,76,2 per week,2026-06-06T06:30:00,2026-06-06T07:15:00,45,home,in_person,,equipment_04,,Use slow transitions and extended exhales to support recovery and mobility.,"session_minutes, stress_score_post, sleep_readiness"
activity_122_20260606T120000,activity_122,Post-Meal Walk - Glucose Control,Fitness routine / exercise,83,4 per week,2026-06-06T12:00:00,2026-06-06T12:20:00,20,park,in_person,,,,"Take a brisk walk after a main meal to support glucose control, blood pressure management, and daily activity consistency.","steps, walk_minutes, post_meal_energy"
activity_125_20260606T183000,activity_125,Low-Sodium Dinner Prep - DASH Support,Food consumption,82,3 per week,2026-06-06T18:30:00,2026-06-06T19:00:00,30,home,in_person,,,,"Prepare a high-fiber, lower-sodium dinner built around vegetables, lean protein, and portion-controlled carbohydrates.","sodium_estimate_mg, vegetable_servings, meal_finish_time"
activity_121_20260607T060000,activity_121,Morning Blood Pressure + Medication Routine,Medication consumption,98,1 per day,2026-06-07T06:00:00,2026-06-07T06:15:00,15,home,in_person,,equipment_10,,"Check blood pressure before the morning dose, take the prescribed medication, and log both readings for clinician review.","blood_pressure_reading, dose_taken, symptom_flag"
activity_126_20260607T180000,activity_126,Evening Breathing Reset - Blood Pressure Support,Therapy,84,3 per week,2026-06-07T18:00:00,2026-06-07T18:15:00,15,home,in_person,,,,"Complete guided slow breathing in the evening to lower stress load, support sleep onset, and reinforce blood pressure control habits.","session_minutes, stress_score_post, sleep_latency"
activity_125_20260607T183000,activity_125,Low-Sodium Dinner Prep - DASH Support,Food consumption,82,3 per week,2026-06-07T18:30:00,2026-06-07T19:00:00,30,home,in_person,,,,"Prepare a high-fiber, lower-sodium dinner built around vegetables, lean protein, and portion-controlled carbohydrates.","sodium_estimate_mg, vegetable_servings, meal_finish_time"
